customer_id,tenant_id,customer_name,age,gender,city,annual_income,tenure_months,engagement_score,risk_score,segment
T4_C1123,T4,Customer 1123,19,F,CityC,138785,69,82.59,91.03,Wealth Creator
T4_C1124,T4,Customer 1124,28,Other,CityC,135264,112,0.74,81.96,Wealth Creator
T4_C1125,T4,Customer 1125,59,M,CityB,91358,84,1.37,72.82,Retirement Planner
T4_C1126,T4,Customer 1126,53,Other,CityA,122278,116,20.53,74.06,Retirement Planner
T4_C1127,T4,Customer 1127,49,F,CityC,126296,26,8.62,36.36,Retirement Planner
T4_C1128,T4,Customer 1128,49,Other,CityB,84637,74,12.29,71.23,Wealth Creator
T4_C1129,T4,Customer 1129,18,M,CityA,36241,78,99.89,13.07,Family Builder
T4_C1130,T4,Customer 1130,53,F,CityC,83163,46,56.84,62.91,Wealth Creator
T4_C1131,T4,Customer 1131,18,F,CityA,72526,98,19.77,75.17,Family Builder
T4_C1132,T4,Customer 1132,34,F,CityA,148155,114,95.3,54.02,Wealth Creator
T4_C1133,T4,Customer 1133,42,Other,CityA,133328,84,57.23,13.39,Family Builder
T4_C1134,T4,Customer 1134,18,Other,CityC,148301,10,10.97,81.89,Wealth Creator
T4_C1135,T4,Customer 1135,55,F,CityA,80860,100,42.68,49.33,Retirement Planner
T4_C1136,T4,Customer 1136,45,M,CityC,75231,105,3.13,89.78,Wealth Creator
T4_C1137,T4,Customer 1137,36,Other,CityC,126435,75,13.13,37.07,Young Digital User
T4_C1138,T4,Customer 1138,19,F,CityA,101182,28,43.71,21.56,Working Professional
T4_C1139,T4,Customer 1139,42,M,CityB,127213,9,33.8,17.61,Working Professional
T4_C1140,T4,Customer 1140,24,Other,CityC,54819,27,66.06,20.29,Wealth Creator
T4_C1141,T4,Customer 1141,64,Other,CityB,123385,98,73.5,7.68,Wealth Creator
T4_C1142,T4,Customer 1142,59,F,CityC,65436,69,1.45,25.94,Family Builder
T4_C1143,T4,Customer 1143,55,M,CityB,102253,77,15.57,87.57,Working Professional
T4_C1144,T4,Customer 1144,18,Other,CityA,110129,94,60.38,77.96,Wealth Creator
T4_C1145,T4,Customer 1145,39,M,CityC,57776,65,44.34,22.83,Wealth Creator
T4_C1146,T4,Customer 1146,19,M,CityA,126162,89,35.22,34.67,Working Professional
T4_C1147,T4,Customer 1147,68,M,CityA,85212,40,63.48,34.62,Working Professional
T4_C1148,T4,Customer 1148,24,F,CityB,97607,16,77.8,90.43,Family Builder
T4_C1149,T4,Customer 1149,22,M,CityA,56513,115,16.8,87.4,Retirement Planner
T4_C1150,T4,Customer 1150,44,F,CityB,70021,21,82.91,27.15,Wealth Creator
T4_C1151,T4,Customer 1151,20,M,CityA,55221,69,77.67,37.19,Retirement Planner
T4_C1152,T4,Customer 1152,27,M,CityA,58215,120,97.56,85.13,Young Digital User
T4_C1153,T4,Customer 1153,21,Other,CityA,138498,65,72.22,30.11,Retirement Planner
T4_C1154,T4,Customer 1154,33,F,CityA,121990,110,4.81,82.83,Family Builder
T4_C1155,T4,Customer 1155,51,M,CityC,105950,52,89.18,58.05,Young Digital User
T4_C1156,T4,Customer 1156,70,F,CityA,49346,22,48.67,5.1,Young Digital User
T4_C1157,T4,Customer 1157,22,Other,CityA,70249,60,17.39,97.94,Wealth Creator
T4_C1158,T4,Customer 1158,33,M,CityB,78437,41,36.93,98.48,Retirement Planner
T4_C1159,T4,Customer 1159,27,F,CityA,119489,78,12.14,25.17,Working Professional
T4_C1160,T4,Customer 1160,55,M,CityB,59290,83,17.08,72.69,Working Professional
T4_C1161,T4,Customer 1161,52,Other,CityC,44072,113,13.35,6.27,Wealth Creator
T4_C1162,T4,Customer 1162,26,M,CityC,51064,80,73.97,26.3,Retirement Planner
T4_C1163,T4,Customer 1163,31,F,CityA,129265,45,31.27,71.94,Retirement Planner
T4_C1164,T4,Customer 1164,50,F,CityC,94239,120,53.44,43.13,Family Builder
T4_C1165,T4,Customer 1165,62,Other,CityC,109578,80,66.03,75.4,Young Digital User
T4_C1166,T4,Customer 1166,30,Other,CityB,127824,68,14.5,23.49,Wealth Creator
T4_C1167,T4,Customer 1167,39,M,CityB,85274,85,65.95,79.46,Wealth Creator
T4_C1168,T4,Customer 1168,48,Other,CityB,59830,7,33.21,99.5,Working Professional
T4_C1169,T4,Customer 1169,33,M,CityB,93035,119,47.01,35.08,Wealth Creator
T4_C1170,T4,Customer 1170,68,M,CityA,148788,64,23.05,96.37,Working Professional
T4_C1171,T4,Customer 1171,20,M,CityA,63129,120,86.31,8.89,Wealth Creator
T4_C1172,T4,Customer 1172,57,F,CityB,85960,51,21.49,21.72,Young Digital User
T4_C1173,T4,Customer 1173,41,F,CityC,80434,41,23.08,19.1,Retirement Planner
T4_C1174,T4,Customer 1174,54,F,CityA,63315,51,70.39,20.01,Wealth Creator
T4_C1175,T4,Customer 1175,70,M,CityC,144404,13,55.67,27.49,Young Digital User
T4_C1176,T4,Customer 1176,31,M,CityC,77510,68,49.03,67.26,Wealth Creator
T4_C1177,T4,Customer 1177,44,Other,CityA,144933,11,57.46,66.62,Family Builder
T4_C1178,T4,Customer 1178,63,F,CityC,59289,81,50.14,2.21,Working Professional
T4_C1179,T4,Customer 1179,53,F,CityB,58621,69,25.72,33.95,Retirement Planner
T4_C1180,T4,Customer 1180,64,M,CityA,142056,86,19.79,23.67,Family Builder
T4_C1181,T4,Customer 1181,50,Other,CityA,128694,88,53.08,96.92,Wealth Creator
T4_C1182,T4,Customer 1182,48,Other,CityA,146010,63,85.01,12.56,Young Digital User
T4_C1183,T4,Customer 1183,23,F,CityC,144964,71,9.9,39.96,Young Digital User
T4_C1184,T4,Customer 1184,30,Other,CityB,132754,79,94.25,41.69,Retirement Planner
T4_C1185,T4,Customer 1185,20,Other,CityA,54016,1,38.66,43.8,Family Builder
T4_C1186,T4,Customer 1186,62,Other,CityA,40340,10,19.38,58.07,Retirement Planner
T4_C1187,T4,Customer 1187,49,M,CityC,100889,115,94.04,15.66,Retirement Planner
T4_C1188,T4,Customer 1188,39,M,CityB,71645,74,14.5,65.27,Retirement Planner
T4_C1189,T4,Customer 1189,60,F,CityB,73533,57,21.75,77.06,Retirement Planner
T4_C1190,T4,Customer 1190,41,Other,CityC,105955,114,58.0,12.3,Family Builder
T4_C1191,T4,Customer 1191,22,F,CityC,136234,97,78.63,1.48,Wealth Creator
T4_C1192,T4,Customer 1192,35,F,CityC,90969,4,57.83,51.6,Family Builder
T4_C1193,T4,Customer 1193,63,M,CityA,83069,75,3.99,74.28,Wealth Creator
T4_C1194,T4,Customer 1194,57,F,CityA,77130,74,50.39,77.48,Working Professional
T4_C1195,T4,Customer 1195,39,F,CityB,137254,47,58.65,36.08,Family Builder
T4_C1196,T4,Customer 1196,66,M,CityB,108750,109,1.11,6.87,Wealth Creator
T4_C1197,T4,Customer 1197,50,F,CityA,122389,114,34.99,35.01,Working Professional
T4_C1198,T4,Customer 1198,49,M,CityC,141806,109,58.79,64.64,Young Digital User
T4_C1199,T4,Customer 1199,24,M,CityB,129406,57,85.39,42.72,Young Digital User
T4_C1200,T4,Customer 1200,45,F,CityA,108355,85,14.79,42.26,Working Professional
T4_C1201,T4,Customer 1201,45,M,CityB,39389,32,68.05,81.26,Working Professional
T4_C1202,T4,Customer 1202,61,M,CityB,104555,90,63.63,58.71,Working Professional
T4_C1203,T4,Customer 1203,63,M,CityB,89007,98,56.24,94.09,Family Builder
T4_C1204,T4,Customer 1204,70,Other,CityB,38061,64,11.97,8.56,Wealth Creator
T4_C1205,T4,Customer 1205,67,Other,CityB,56488,103,22.76,36.91,Retirement Planner
T4_C1206,T4,Customer 1206,33,Other,CityA,113267,98,56.57,86.72,Family Builder
T4_C1207,T4,Customer 1207,65,Other,CityA,141006,21,32.0,21.71,Working Professional
T4_C1208,T4,Customer 1208,56,M,CityB,35921,47,94.98,48.32,Working Professional
T4_C1209,T4,Customer 1209,55,F,CityC,138790,81,44.43,7.84,Young Digital User
T4_C1210,T4,Customer 1210,59,Other,CityA,135243,117,32.31,16.7,Family Builder
T4_C1211,T4,Customer 1211,40,M,CityA,95261,53,52.17,42.84,Young Digital User
T4_C1212,T4,Customer 1212,54,F,CityA,42862,95,86.91,16.59,Young Digital User
T4_C1213,T4,Customer 1213,58,M,CityC,97293,9,0.21,53.13,Retirement Planner
T4_C1214,T4,Customer 1214,65,M,CityC,33778,20,63.75,47.43,Young Digital User
T4_C1215,T4,Customer 1215,22,Other,CityB,71445,86,99.77,76.91,Family Builder
T4_C1216,T4,Customer 1216,68,F,CityC,135630,1,50.98,54.71,Retirement Planner
T4_C1217,T4,Customer 1217,68,Other,CityC,63760,63,49.09,14.91,Family Builder
T4_C1218,T4,Customer 1218,49,F,CityC,72308,100,3.68,47.71,Family Builder
T4_C1219,T4,Customer 1219,55,F,CityB,120509,116,25.91,52.0,Family Builder
T4_C1220,T4,Customer 1220,54,Other,CityB,123715,50,14.03,98.59,Young Digital User
T4_C1221,T4,Customer 1221,19,Other,CityC,73482,99,54.73,31.08,Family Builder
T4_C1222,T4,Customer 1222,53,F,CityC,58460,36,95.08,52.78,Working Professional
T4_C1223,T4,Customer 1223,44,M,CityB,106084,45,25.37,37.58,Retirement Planner
T4_C1224,T4,Customer 1224,62,Other,CityB,121888,36,80.28,49.27,Wealth Creator
T4_C1225,T4,Customer 1225,69,Other,CityC,87149,42,9.84,69.02,Working Professional
T4_C1226,T4,Customer 1226,30,F,CityA,71494,112,88.37,55.99,Retirement Planner
T4_C1227,T4,Customer 1227,31,M,CityA,46269,35,21.12,17.42,Retirement Planner
T4_C1228,T4,Customer 1228,46,M,CityB,32324,33,22.95,63.82,Family Builder
T4_C1229,T4,Customer 1229,65,F,CityC,101787,96,96.89,86.77,Retirement Planner
T4_C1230,T4,Customer 1230,64,M,CityB,109352,68,39.46,78.92,Family Builder
T4_C1231,T4,Customer 1231,53,Other,CityA,42567,97,98.25,87.52,Working Professional
T4_C1232,T4,Customer 1232,21,F,CityB,131439,57,29.28,12.35,Working Professional
T4_C1233,T4,Customer 1233,22,F,CityA,41648,91,41.87,57.44,Retirement Planner
T4_C1234,T4,Customer 1234,40,F,CityA,83776,2,59.66,42.09,Working Professional
T4_C1235,T4,Customer 1235,40,F,CityA,30320,105,98.43,37.46,Retirement Planner
T4_C1236,T4,Customer 1236,70,F,CityA,30198,95,95.26,99.08,Retirement Planner
T4_C1237,T4,Customer 1237,69,Other,CityB,120096,51,17.53,87.07,Family Builder
T4_C1238,T4,Customer 1238,32,Other,CityB,93095,9,75.86,48.57,Working Professional
T4_C1239,T4,Customer 1239,20,M,CityC,37582,15,33.11,39.6,Young Digital User
T4_C1240,T4,Customer 1240,45,F,CityA,140917,75,17.2,29.39,Young Digital User
T4_C1241,T4,Customer 1241,27,Other,CityC,39253,20,44.14,51.96,Wealth Creator
T4_C1242,T4,Customer 1242,19,M,CityA,143547,62,7.84,81.89,Wealth Creator
T4_C1243,T4,Customer 1243,34,M,CityB,63409,36,16.5,57.84,Young Digital User
T4_C1244,T4,Customer 1244,43,M,CityC,55042,106,24.68,92.89,Working Professional
T4_C1245,T4,Customer 1245,52,M,CityC,54794,80,79.86,7.7,Wealth Creator
T4_C1246,T4,Customer 1246,19,F,CityA,134513,106,87.16,30.75,Working Professional
T4_C1247,T4,Customer 1247,41,F,CityA,135907,67,51.58,69.01,Wealth Creator
T4_C1248,T4,Customer 1248,41,Other,CityC,131929,65,3.83,32.05,Retirement Planner
T4_C1249,T4,Customer 1249,67,F,CityA,138359,23,71.77,98.14,Family Builder
T4_C1250,T4,Customer 1250,46,F,CityB,147585,46,71.62,96.64,Wealth Creator
T4_C1251,T4,Customer 1251,49,Other,CityC,77551,24,88.13,75.82,Family Builder
T4_C1252,T4,Customer 1252,67,Other,CityC,116265,12,91.35,94.35,Working Professional
T4_C1253,T4,Customer 1253,66,M,CityC,71228,74,8.99,56.86,Family Builder
T4_C1254,T4,Customer 1254,27,F,CityA,104465,113,82.15,96.3,Family Builder
T4_C1255,T4,Customer 1255,40,F,CityB,105219,78,7.3,94.55,Working Professional
T4_C1256,T4,Customer 1256,45,F,CityA,94218,120,65.85,13.18,Wealth Creator
T4_C1257,T4,Customer 1257,19,Other,CityC,133564,67,93.72,78.85,Young Digital User
T4_C1258,T4,Customer 1258,63,M,CityB,44911,29,17.28,15.2,Retirement Planner
T4_C1259,T4,Customer 1259,45,Other,CityC,33542,65,70.48,14.89,Young Digital User
T4_C1260,T4,Customer 1260,65,M,CityC,62793,108,49.79,17.07,Family Builder
T4_C1261,T4,Customer 1261,40,F,CityB,49587,19,42.24,8.29,Family Builder
T4_C1262,T4,Customer 1262,69,F,CityC,132720,45,71.33,84.46,Wealth Creator
T4_C1263,T4,Customer 1263,33,M,CityC,56727,109,92.5,30.88,Wealth Creator
T4_C1264,T4,Customer 1264,23,Other,CityB,58215,91,86.49,33.42,Young Digital User
T4_C1265,T4,Customer 1265,47,Other,CityC,89818,30,46.45,18.15,Young Digital User
T4_C1266,T4,Customer 1266,62,Other,CityB,93420,10,32.03,26.17,Family Builder
T4_C1267,T4,Customer 1267,31,Other,CityA,77897,95,12.02,16.97,Family Builder
T4_C1268,T4,Customer 1268,69,M,CityA,101586,32,63.97,14.79,Family Builder
T4_C1269,T4,Customer 1269,23,M,CityB,121005,106,52.93,51.68,Working Professional
T4_C1270,T4,Customer 1270,36,F,CityC,87439,1,55.03,84.11,Young Digital User
T4_C1271,T4,Customer 1271,44,Other,CityA,88549,43,40.87,58.47,Family Builder
T4_C1272,T4,Customer 1272,18,Other,CityA,78237,42,19.53,3.94,Young Digital User
T4_C1273,T4,Customer 1273,18,M,CityA,35617,85,37.2,70.41,Retirement Planner
T4_C1274,T4,Customer 1274,29,M,CityA,123543,67,78.71,47.76,Young Digital User
T4_C1275,T4,Customer 1275,41,M,CityB,111208,56,87.7,61.58,Family Builder
T4_C1276,T4,Customer 1276,25,F,CityB,131505,38,86.37,0.86,Young Digital User
T4_C1277,T4,Customer 1277,35,F,CityC,45833,111,89.5,5.59,Young Digital User
T4_C1278,T4,Customer 1278,29,M,CityB,78467,99,39.73,56.74,Family Builder
T4_C1279,T4,Customer 1279,24,Other,CityB,110819,16,39.82,61.06,Working Professional
T4_C1280,T4,Customer 1280,57,M,CityA,131496,116,16.07,94.49,Family Builder
T4_C1281,T4,Customer 1281,60,F,CityC,134682,84,33.6,86.18,Family Builder
T4_C1282,T4,Customer 1282,22,F,CityA,84067,68,64.95,14.51,Working Professional
T4_C1283,T4,Customer 1283,45,F,CityA,103508,50,70.38,51.86,Retirement Planner
T4_C1284,T4,Customer 1284,59,Other,CityC,94337,78,91.03,63.02,Young Digital User
T4_C1285,T4,Customer 1285,34,Other,CityC,64072,66,65.64,97.37,Young Digital User
T4_C1286,T4,Customer 1286,53,F,CityA,113873,65,74.34,13.8,Family Builder
T4_C1287,T4,Customer 1287,61,M,CityC,80732,107,64.89,93.03,Working Professional
T4_C1288,T4,Customer 1288,19,Other,CityA,91937,75,55.41,44.29,Retirement Planner
T4_C1289,T4,Customer 1289,19,M,CityC,46880,66,94.29,64.95,Working Professional
T4_C1290,T4,Customer 1290,34,F,CityA,116937,24,50.82,59.98,Family Builder
T4_C1291,T4,Customer 1291,33,Other,CityB,80709,120,27.32,16.94,Retirement Planner
T4_C1292,T4,Customer 1292,36,F,CityA,127200,76,46.63,32.03,Young Digital User
T4_C1293,T4,Customer 1293,69,F,CityC,133158,113,89.79,50.42,Family Builder
T4_C1294,T4,Customer 1294,19,F,CityB,56322,44,62.11,79.69,Working Professional
T4_C1295,T4,Customer 1295,27,M,CityB,66639,74,97.58,72.61,Wealth Creator
T4_C1296,T4,Customer 1296,63,Other,CityA,116029,118,38.34,4.41,Working Professional
T4_C1297,T4,Customer 1297,40,M,CityC,133922,35,2.69,72.13,Retirement Planner
T4_C1298,T4,Customer 1298,44,F,CityC,35234,52,28.34,16.8,Working Professional
T4_C1299,T4,Customer 1299,69,F,CityA,102060,76,48.81,41.56,Retirement Planner
T4_C1300,T4,Customer 1300,23,M,CityB,117464,50,61.73,96.57,Young Digital User
T4_C1301,T4,Customer 1301,50,F,CityC,34290,2,42.79,76.13,Wealth Creator
T4_C1302,T4,Customer 1302,44,F,CityC,56086,5,54.65,86.16,Working Professional
T4_C1303,T4,Customer 1303,34,M,CityC,68752,42,82.88,98.36,Family Builder
T4_C1304,T4,Customer 1304,60,M,CityC,138007,118,41.52,44.7,Retirement Planner
T4_C1305,T4,Customer 1305,49,F,CityC,82973,94,33.77,41.3,Family Builder
T4_C1306,T4,Customer 1306,41,F,CityA,147185,30,62.1,31.33,Family Builder
T4_C1307,T4,Customer 1307,54,Other,CityB,33112,73,41.46,92.47,Retirement Planner
T4_C1308,T4,Customer 1308,41,Other,CityA,117248,3,78.99,66.71,Family Builder
T4_C1309,T4,Customer 1309,56,Other,CityA,75262,74,89.96,36.11,Retirement Planner
T4_C1310,T4,Customer 1310,26,F,CityC,103322,91,45.28,73.77,Working Professional
T4_C1311,T4,Customer 1311,57,F,CityB,147804,115,96.35,76.29,Wealth Creator
T4_C1312,T4,Customer 1312,25,F,CityA,84005,84,29.35,64.95,Working Professional
T4_C1313,T4,Customer 1313,55,M,CityB,135160,107,0.24,97.64,Retirement Planner
T4_C1314,T4,Customer 1314,56,Other,CityC,84716,2,87.99,29.51,Family Builder
T4_C1315,T4,Customer 1315,41,F,CityB,76123,70,81.21,38.46,Wealth Creator
T4_C1316,T4,Customer 1316,58,M,CityB,116349,64,1.33,18.29,Retirement Planner
T4_C1317,T4,Customer 1317,22,F,CityB,146651,33,57.68,12.16,Family Builder
T4_C1318,T4,Customer 1318,63,M,CityB,30325,57,80.79,89.88,Retirement Planner
T4_C1319,T4,Customer 1319,54,M,CityB,35835,72,32.19,41.44,Young Digital User
T4_C1320,T4,Customer 1320,50,F,CityB,116944,3,35.61,60.21,Young Digital User
T4_C1321,T4,Customer 1321,62,Other,CityA,86314,83,44.44,17.68,Working Professional
T4_C1322,T4,Customer 1322,37,M,CityA,57885,34,93.29,50.74,Working Professional
T4_C1323,T4,Customer 1323,30,Other,CityB,113423,11,39.82,5.97,Working Professional
T4_C1324,T4,Customer 1324,19,Other,CityB,127637,87,18.51,31.82,Family Builder
T4_C1325,T4,Customer 1325,70,F,CityC,81914,101,40.27,47.18,Young Digital User
T4_C1326,T4,Customer 1326,34,Other,CityA,68269,114,25.61,74.13,Young Digital User
T4_C1327,T4,Customer 1327,38,Other,CityB,120393,35,25.23,48.6,Working Professional
T4_C1328,T4,Customer 1328,18,Other,CityB,91417,71,92.57,81.61,Working Professional
T4_C1329,T4,Customer 1329,29,F,CityA,120380,38,37.99,0.18,Young Digital User
T4_C1330,T4,Customer 1330,67,Other,CityB,92743,13,18.13,52.93,Working Professional
T4_C1331,T4,Customer 1331,63,Other,CityB,125901,101,29.34,0.58,Working Professional
T4_C1332,T4,Customer 1332,28,Other,CityC,36639,52,6.7,67.5,Young Digital User
T4_C1333,T4,Customer 1333,50,Other,CityA,107791,86,66.95,27.16,Family Builder
T4_C1334,T4,Customer 1334,44,Other,CityC,115726,73,45.03,32.57,Young Digital User
T4_C1335,T4,Customer 1335,24,Other,CityC,98879,119,67.96,89.52,Wealth Creator
T4_C1336,T4,Customer 1336,52,F,CityC,46640,33,42.35,75.95,Wealth Creator
T4_C1337,T4,Customer 1337,57,F,CityA,48982,101,33.37,47.69,Family Builder
T4_C1338,T4,Customer 1338,47,F,CityA,119996,83,6.0,15.45,Young Digital User
T4_C1339,T4,Customer 1339,38,M,CityB,77592,15,96.65,11.89,Family Builder
T4_C1340,T4,Customer 1340,57,F,CityB,121070,93,3.53,87.24,Family Builder
T4_C1341,T4,Customer 1341,47,M,CityA,55132,89,65.48,73.65,Wealth Creator
T4_C1342,T4,Customer 1342,67,F,CityA,107658,44,87.21,19.97,Family Builder
T4_C1343,T4,Customer 1343,36,M,CityC,94883,73,97.17,85.77,Wealth Creator
T4_C1344,T4,Customer 1344,66,F,CityB,92157,61,84.76,84.1,Family Builder
T4_C1345,T4,Customer 1345,65,F,CityB,66017,32,83.66,21.87,Retirement Planner
T4_C1346,T4,Customer 1346,70,M,CityC,138353,60,52.24,53.93,Wealth Creator
T4_C1347,T4,Customer 1347,44,M,CityB,97838,60,34.08,30.59,Working Professional
T4_C1348,T4,Customer 1348,37,F,CityB,94750,58,57.48,16.17,Young Digital User
T4_C1349,T4,Customer 1349,52,F,CityB,109573,75,68.66,77.66,Young Digital User
T4_C1350,T4,Customer 1350,48,F,CityA,117101,91,71.48,47.88,Retirement Planner
T4_C1351,T4,Customer 1351,41,M,CityA,143830,36,7.77,15.25,Retirement Planner
T4_C1352,T4,Customer 1352,58,F,CityC,129186,97,3.21,31.73,Wealth Creator
T4_C1353,T4,Customer 1353,42,Other,CityB,122063,26,51.87,97.11,Retirement Planner
T4_C1354,T4,Customer 1354,39,Other,CityC,95518,31,32.6,35.98,Wealth Creator
T4_C1355,T4,Customer 1355,57,Other,CityB,133581,25,95.37,34.54,Retirement Planner
T4_C1356,T4,Customer 1356,37,F,CityA,59187,38,30.18,26.7,Retirement Planner
T4_C1357,T4,Customer 1357,19,F,CityC,110092,48,95.59,87.8,Working Professional
T4_C1358,T4,Customer 1358,39,F,CityB,136004,78,21.26,49.81,Working Professional
T4_C1359,T4,Customer 1359,55,F,CityC,128453,87,38.14,25.6,Wealth Creator
T4_C1360,T4,Customer 1360,42,F,CityB,128668,99,43.21,5.83,Wealth Creator
T4_C1361,T4,Customer 1361,41,M,CityA,141737,33,15.48,38.93,Retirement Planner
T4_C1362,T4,Customer 1362,28,Other,CityC,55518,41,45.14,72.66,Family Builder
T4_C1363,T4,Customer 1363,65,Other,CityB,100271,1,5.26,89.93,Working Professional
T4_C1364,T4,Customer 1364,58,Other,CityB,100376,112,64.08,39.24,Young Digital User
T4_C1365,T4,Customer 1365,54,F,CityB,145127,2,55.81,67.3,Wealth Creator
T4_C1366,T4,Customer 1366,66,Other,CityB,79489,30,9.78,46.11,Family Builder
T4_C1367,T4,Customer 1367,25,Other,CityA,77559,19,57.0,5.47,Wealth Creator
T4_C1368,T4,Customer 1368,51,Other,CityB,62302,69,23.79,56.89,Wealth Creator
T4_C1369,T4,Customer 1369,41,M,CityA,132166,116,9.35,15.33,Family Builder
T4_C1370,T4,Customer 1370,19,Other,CityA,96883,12,50.9,65.63,Family Builder
T4_C1371,T4,Customer 1371,35,M,CityB,113398,42,88.09,60.45,Young Digital User
T4_C1372,T4,Customer 1372,40,Other,CityA,126134,90,92.76,51.8,Retirement Planner
T4_C1373,T4,Customer 1373,68,M,CityA,78442,105,59.63,69.79,Family Builder
T4_C1374,T4,Customer 1374,70,F,CityA,124293,16,30.55,39.07,Working Professional
T4_C1375,T4,Customer 1375,27,M,CityB,148912,16,94.71,74.25,Working Professional
T4_C1376,T4,Customer 1376,19,F,CityA,50176,53,83.49,5.59,Working Professional
T4_C1377,T4,Customer 1377,69,M,CityB,136584,8,90.11,22.88,Family Builder
T4_C1378,T4,Customer 1378,22,F,CityA,126668,18,85.54,44.37,Wealth Creator
T4_C1379,T4,Customer 1379,46,M,CityC,137727,94,65.94,71.54,Young Digital User
T4_C1380,T4,Customer 1380,63,Other,CityB,64157,112,58.31,27.78,Young Digital User
T4_C1381,T4,Customer 1381,66,M,CityA,86997,56,89.08,36.68,Working Professional
T4_C1382,T4,Customer 1382,33,M,CityC,112897,83,53.53,53.52,Wealth Creator
T4_C1383,T4,Customer 1383,60,F,CityB,92898,7,19.45,64.11,Wealth Creator
T4_C1384,T4,Customer 1384,35,Other,CityC,59258,43,29.76,4.11,Family Builder
T4_C1385,T4,Customer 1385,58,F,CityA,80656,35,7.61,39.58,Working Professional
T4_C1386,T4,Customer 1386,46,M,CityA,134124,97,53.13,19.26,Young Digital User
T4_C1387,T4,Customer 1387,35,Other,CityB,65894,29,34.96,27.7,Working Professional
T4_C1388,T4,Customer 1388,61,M,CityB,66781,62,53.33,20.63,Young Digital User
T4_C1389,T4,Customer 1389,42,Other,CityA,78344,57,85.5,55.85,Working Professional
T4_C1390,T4,Customer 1390,23,M,CityB,105046,11,59.02,92.12,Working Professional
T4_C1391,T4,Customer 1391,67,F,CityB,89925,85,62.39,98.11,Retirement Planner
T4_C1392,T4,Customer 1392,26,M,CityB,107264,66,57.88,63.75,Working Professional
T4_C1393,T4,Customer 1393,37,M,CityB,44917,32,96.67,54.77,Wealth Creator
T4_C1394,T4,Customer 1394,46,M,CityC,104408,27,67.25,51.71,Young Digital User
T4_C1395,T4,Customer 1395,39,M,CityC,56593,7,71.83,92.32,Retirement Planner
T4_C1396,T4,Customer 1396,41,F,CityA,139488,59,39.94,54.6,Wealth Creator
T4_C1397,T4,Customer 1397,68,M,CityB,119617,67,12.8,93.52,Working Professional
T4_C1398,T4,Customer 1398,45,Other,CityB,118694,104,43.24,70.74,Working Professional
T4_C1399,T4,Customer 1399,50,M,CityC,39473,15,92.61,15.93,Wealth Creator
T4_C1400,T4,Customer 1400,18,Other,CityA,85966,111,69.59,98.07,Family Builder
T4_C1401,T4,Customer 1401,53,F,CityB,61505,116,16.27,42.33,Family Builder
T4_C1402,T4,Customer 1402,54,M,CityC,58034,20,99.9,41.14,Young Digital User
T4_C1403,T4,Customer 1403,20,F,CityB,134434,20,25.43,15.7,Young Digital User
T4_C1404,T4,Customer 1404,52,Other,CityC,49733,44,17.22,58.51,Retirement Planner
T4_C1405,T4,Customer 1405,18,Other,CityC,148948,86,1.75,60.57,Working Professional
T4_C1406,T4,Customer 1406,50,F,CityC,145612,74,10.37,87.52,Family Builder
T4_C1407,T4,Customer 1407,29,Other,CityC,114399,98,19.02,78.87,Retirement Planner
T4_C1408,T4,Customer 1408,21,Other,CityA,119002,94,53.94,15.46,Family Builder
T4_C1409,T4,Customer 1409,38,F,CityB,101254,73,16.28,45.69,Retirement Planner
T4_C1410,T4,Customer 1410,28,Other,CityB,138561,108,85.94,36.63,Wealth Creator
T4_C1411,T4,Customer 1411,66,Other,CityB,74223,14,11.86,47.12,Young Digital User
T4_C1412,T4,Customer 1412,25,M,CityA,92546,105,95.35,51.82,Retirement Planner
T4_C1413,T4,Customer 1413,55,M,CityC,33369,32,58.91,61.11,Family Builder
T4_C1414,T4,Customer 1414,68,M,CityC,112425,54,82.88,4.41,Family Builder
T4_C1415,T4,Customer 1415,36,F,CityA,65578,101,79.72,80.64,Wealth Creator
T4_C1416,T4,Customer 1416,58,Other,CityC,68919,82,63.22,47.95,Family Builder
T4_C1417,T4,Customer 1417,53,F,CityA,126843,50,64.35,73.03,Retirement Planner
T4_C1418,T4,Customer 1418,68,M,CityC,128531,42,48.83,50.83,Wealth Creator
T4_C1419,T4,Customer 1419,26,F,CityA,34594,84,15.79,96.76,Family Builder
T4_C1420,T4,Customer 1420,66,Other,CityB,84425,20,93.64,79.82,Wealth Creator
T4_C1421,T4,Customer 1421,38,M,CityA,108519,45,78.52,13.76,Family Builder
T4_C1422,T4,Customer 1422,30,M,CityC,62859,15,15.89,56.05,Young Digital User
T4_C1423,T4,Customer 1423,55,M,CityB,54169,30,23.37,7.99,Family Builder
T4_C1424,T4,Customer 1424,67,F,CityB,132778,101,62.76,17.61,Working Professional
T4_C1425,T4,Customer 1425,42,M,CityB,124315,4,71.15,22.75,Family Builder
T4_C1426,T4,Customer 1426,23,Other,CityA,46765,25,31.8,86.92,Retirement Planner
T4_C1427,T4,Customer 1427,52,Other,CityC,98210,21,59.13,16.78,Working Professional
T4_C1428,T4,Customer 1428,40,F,CityB,134229,20,56.89,52.63,Family Builder
T4_C1429,T4,Customer 1429,59,Other,CityA,124708,42,88.03,56.77,Young Digital User
T4_C1430,T4,Customer 1430,34,M,CityC,128166,91,69.68,56.94,Working Professional
