customer_id,tenant_id,product_id,ownership_date,usage_score
T4_C1668,T4,T4_P88,2020-12-01,26.08
T4_C1668,T4,T4_P6,2020-07-23,5.91
T4_C1669,T4,T4_P110,2022-02-08,74.84
T4_C1669,T4,T4_P109,2021-08-28,35.67
T4_C1669,T4,T4_P105,2022-09-22,35.46
T4_C1669,T4,T4_P175,2020-05-11,72.71
T4_C1669,T4,T4_P10,2021-02-22,27.26
T4_C1669,T4,T4_P254,2021-07-11,26.02
T4_C1669,T4,T4_P177,2021-04-13,36.7
T4_C1669,T4,T4_P96,2021-04-04,64.73
T4_C1669,T4,T4_P242,2020-07-10,74.82
T4_C1669,T4,T4_P81,2022-09-22,0.33
T4_C1670,T4,T4_P255,2021-05-18,92.72
T4_C1670,T4,T4_P251,2022-01-13,99.07
T4_C1670,T4,T4_P174,2022-08-25,54.11
T4_C1670,T4,T4_P65,2020-07-20,13.79
T4_C1670,T4,T4_P245,2021-09-02,17.95
T4_C1671,T4,T4_P255,2022-07-26,44.33
T4_C1671,T4,T4_P251,2021-10-23,81.18
T4_C1671,T4,T4_P290,2022-03-24,81.91
T4_C1671,T4,T4_P174,2022-09-20,77.78
T4_C1671,T4,T4_P257,2020-03-08,92.37
T4_C1671,T4,T4_P199,2020-07-18,28.9
T4_C1671,T4,T4_P65,2022-05-27,11.92
T4_C1671,T4,T4_P202,2022-03-05,88.43
T4_C1671,T4,T4_P136,2021-06-03,80.38
T4_C1671,T4,T4_P45,2020-12-18,53.89
T4_C1671,T4,T4_P52,2022-04-19,2.6
T4_C1671,T4,T4_P50,2021-12-23,56.34
T4_C1671,T4,T4_P245,2020-03-29,0.48
T4_C1671,T4,T4_P283,2021-03-19,22.92
T4_C1671,T4,T4_P115,2021-01-28,97.41
T4_C1672,T4,T4_P287,2022-08-14,69.98
T4_C1672,T4,T4_P136,2020-03-30,10.77
T4_C1672,T4,T4_P96,2020-12-31,67.12
T4_C1672,T4,T4_P30,2021-05-11,78.27
T4_C1672,T4,T4_P73,2020-05-02,70.46
T4_C1672,T4,T4_P122,2020-01-20,35.51
T4_C1672,T4,T4_P42,2020-06-27,11.48
T4_C1672,T4,T4_P35,2020-11-29,77.42
T4_C1673,T4,T4_P71,2021-10-09,34.36
T4_C1673,T4,T4_P209,2021-02-16,98.25
T4_C1673,T4,T4_P64,2020-05-13,27.13
T4_C1673,T4,T4_P186,2021-08-29,82.51
T4_C1673,T4,T4_P36,2020-09-20,95.09
T4_C1673,T4,T4_P89,2021-01-25,80.48
T4_C1673,T4,T4_P96,2021-08-12,27.79
T4_C1673,T4,T4_P185,2021-01-04,96.84
T4_C1673,T4,T4_P50,2020-09-09,88.0
T4_C1673,T4,T4_P266,2021-06-04,7.53
T4_C1673,T4,T4_P42,2020-09-07,12.75
T4_C1673,T4,T4_P249,2020-05-14,33.17
T4_C1673,T4,T4_P200,2021-02-28,21.42
T4_C1673,T4,T4_P258,2020-04-14,63.82
T4_C1673,T4,T4_P128,2020-04-10,77.95
T4_C1674,T4,T4_P39,2021-03-25,72.78
T4_C1674,T4,T4_P135,2021-06-28,81.88
T4_C1674,T4,T4_P169,2021-04-16,10.73
T4_C1674,T4,T4_P166,2021-06-13,29.04
T4_C1674,T4,T4_P55,2021-07-26,36.89
T4_C1674,T4,T4_P263,2021-07-26,36.46
T4_C1674,T4,T4_P182,2021-04-02,89.38
T4_C1674,T4,T4_P289,2021-10-05,53.23
T4_C1674,T4,T4_P248,2021-08-04,23.1
T4_C1674,T4,T4_P158,2021-01-04,47.36
T4_C1674,T4,T4_P81,2020-09-02,97.81
T4_C1674,T4,T4_P77,2021-05-31,71.95
T4_C1674,T4,T4_P99,2021-10-28,91.11
T4_C1675,T4,T4_P255,2020-02-08,14.06
T4_C1675,T4,T4_P82,2022-06-24,12.35
T4_C1675,T4,T4_P27,2022-09-19,20.05
T4_C1675,T4,T4_P53,2020-08-07,56.43
T4_C1675,T4,T4_P41,2020-07-21,56.22
T4_C1675,T4,T4_P212,2022-03-05,59.71
T4_C1675,T4,T4_P100,2021-09-19,78.75
T4_C1675,T4,T4_P179,2020-09-14,23.71
T4_C1675,T4,T4_P111,2020-12-27,4.02
T4_C1675,T4,T4_P271,2022-01-14,73.19
T4_C1675,T4,T4_P264,2022-02-25,8.82
T4_C1675,T4,T4_P196,2021-03-28,39.64
T4_C1675,T4,T4_P279,2021-08-18,45.98
T4_C1675,T4,T4_P18,2021-10-18,45.57
T4_C1675,T4,T4_P24,2020-03-31,0.07
T4_C1676,T4,T4_P78,2021-04-11,74.01
T4_C1676,T4,T4_P60,2020-04-17,36.52
T4_C1676,T4,T4_P209,2022-04-07,10.09
T4_C1676,T4,T4_P139,2021-02-13,96.26
T4_C1676,T4,T4_P231,2020-11-30,80.26
T4_C1676,T4,T4_P64,2021-07-04,47.76
T4_C1676,T4,T4_P140,2022-07-23,16.77
T4_C1676,T4,T4_P30,2021-09-10,56.58
T4_C1676,T4,T4_P227,2022-07-23,67.36
T4_C1676,T4,T4_P280,2021-08-19,70.29
T4_C1676,T4,T4_P159,2022-01-09,4.28
T4_C1676,T4,T4_P200,2020-09-03,34.05
T4_C1676,T4,T4_P258,2022-07-24,90.64
T4_C1677,T4,T4_P71,2020-01-08,30.78
T4_C1677,T4,T4_P31,2020-11-27,70.55
T4_C1677,T4,T4_P122,2021-05-21,6.74
T4_C1678,T4,T4_P220,2021-04-26,36.6
T4_C1678,T4,T4_P88,2022-02-12,21.36
T4_C1678,T4,T4_P174,2020-11-26,0.64
T4_C1678,T4,T4_P286,2020-10-16,11.89
T4_C1679,T4,T4_P110,2021-10-02,38.33
T4_C1679,T4,T4_P139,2020-02-10,73.0
T4_C1679,T4,T4_P109,2020-08-08,89.47
T4_C1679,T4,T4_P105,2021-07-06,54.51
T4_C1679,T4,T4_P175,2021-03-10,87.93
T4_C1679,T4,T4_P10,2021-07-12,18.7
T4_C1679,T4,T4_P254,2020-10-25,21.32
T4_C1679,T4,T4_P100,2022-05-31,61.47
T4_C1679,T4,T4_P177,2020-05-30,71.4
T4_C1679,T4,T4_P96,2020-11-06,86.8
T4_C1679,T4,T4_P218,2020-07-06,70.04
T4_C1679,T4,T4_P242,2021-01-31,11.64
T4_C1679,T4,T4_P81,2020-07-26,36.85
T4_C1679,T4,T4_P14,2021-06-27,8.8
T4_C1680,T4,T4_P67,2021-11-10,32.66
T4_C1680,T4,T4_P11,2020-08-05,38.83
T4_C1680,T4,T4_P181,2021-08-30,25.05
T4_C1680,T4,T4_P41,2020-08-29,20.69
T4_C1680,T4,T4_P188,2021-12-14,42.94
T4_C1680,T4,T4_P248,2021-08-11,35.05
T4_C1680,T4,T4_P153,2022-06-16,64.97
T4_C1680,T4,T4_P183,2021-04-18,77.89
T4_C1680,T4,T4_P91,2022-03-31,36.98
T4_C1680,T4,T4_P158,2021-03-24,95.34
T4_C1680,T4,T4_P221,2021-09-09,17.39
T4_C1680,T4,T4_P281,2020-07-06,19.9
T4_C1680,T4,T4_P60,2022-04-13,72.98
T4_C1680,T4,T4_P232,2020-06-08,95.0
T4_C1681,T4,T4_P11,2020-09-05,42.13
T4_C1681,T4,T4_P181,2020-08-29,71.62
T4_C1681,T4,T4_P183,2020-01-09,81.73
T4_C1682,T4,T4_P109,2021-07-06,56.64
T4_C1682,T4,T4_P81,2020-01-17,48.2
T4_C1682,T4,T4_P242,2020-03-29,78.16
T4_C1683,T4,T4_P71,2021-09-07,89.84
T4_C1683,T4,T4_P209,2020-01-18,81.68
T4_C1683,T4,T4_P64,2020-05-20,80.87
T4_C1683,T4,T4_P186,2020-11-30,75.85
T4_C1683,T4,T4_P36,2022-01-25,91.56
T4_C1683,T4,T4_P96,2022-06-13,36.17
T4_C1683,T4,T4_P50,2020-03-18,67.58
T4_C1683,T4,T4_P266,2021-12-11,4.59
T4_C1683,T4,T4_P42,2021-03-17,66.03
T4_C1683,T4,T4_P258,2020-08-26,13.23
T4_C1683,T4,T4_P128,2020-12-15,53.35
T4_C1684,T4,T4_P278,2021-01-08,69.24
T4_C1684,T4,T4_P220,2022-08-22,23.98
T4_C1684,T4,T4_P69,2021-06-29,53.21
T4_C1684,T4,T4_P174,2022-05-20,54.4
T4_C1684,T4,T4_P286,2021-10-14,77.54
T4_C1684,T4,T4_P88,2020-08-24,89.31
T4_C1684,T4,T4_P6,2020-11-13,39.5
T4_C1685,T4,T4_P135,2021-07-01,40.01
T4_C1685,T4,T4_P169,2022-04-03,98.83
T4_C1685,T4,T4_P166,2022-03-27,81.62
T4_C1685,T4,T4_P55,2021-01-09,57.52
T4_C1685,T4,T4_P248,2021-11-21,90.84
T4_C1685,T4,T4_P81,2020-04-25,64.44
T4_C1685,T4,T4_P77,2022-01-14,52.28
T4_C1685,T4,T4_P99,2020-03-04,7.75
T4_C1686,T4,T4_P255,2021-05-23,13.88
T4_C1686,T4,T4_P251,2020-09-04,66.72
T4_C1686,T4,T4_P290,2021-06-26,39.49
T4_C1686,T4,T4_P174,2020-07-03,40.2
T4_C1686,T4,T4_P257,2020-12-10,69.02
T4_C1686,T4,T4_P199,2021-10-20,68.18
T4_C1686,T4,T4_P65,2021-11-17,4.43
T4_C1686,T4,T4_P202,2021-11-29,66.13
T4_C1686,T4,T4_P136,2021-11-01,65.61
T4_C1686,T4,T4_P45,2020-01-21,30.64
T4_C1686,T4,T4_P50,2020-09-23,34.93
T4_C1686,T4,T4_P245,2021-04-07,2.67
T4_C1686,T4,T4_P283,2022-05-14,5.68
T4_C1687,T4,T4_P39,2022-05-26,48.18
T4_C1687,T4,T4_P135,2020-04-26,72.21
T4_C1687,T4,T4_P59,2021-03-01,9.21
T4_C1687,T4,T4_P169,2021-10-13,85.51
T4_C1687,T4,T4_P166,2021-03-23,95.73
T4_C1687,T4,T4_P55,2020-09-24,22.56
T4_C1687,T4,T4_P263,2021-03-13,70.65
T4_C1687,T4,T4_P182,2022-02-16,78.96
T4_C1687,T4,T4_P289,2021-02-26,58.81
T4_C1687,T4,T4_P248,2020-12-29,68.06
T4_C1687,T4,T4_P158,2021-10-07,4.0
T4_C1687,T4,T4_P81,2021-05-21,53.81
T4_C1687,T4,T4_P77,2022-04-18,67.99
T4_C1687,T4,T4_P99,2020-12-24,6.39
T4_C1687,T4,T4_P43,2021-12-24,32.39
T4_C1688,T4,T4_P78,2020-04-17,22.21
T4_C1688,T4,T4_P209,2022-08-05,35.19
T4_C1688,T4,T4_P231,2022-01-09,52.89
T4_C1688,T4,T4_P64,2021-10-25,40.74
T4_C1688,T4,T4_P30,2022-08-17,21.64
T4_C1688,T4,T4_P227,2020-01-08,17.28
T4_C1688,T4,T4_P159,2021-05-19,24.76
T4_C1689,T4,T4_P110,2022-08-21,20.97
T4_C1689,T4,T4_P109,2020-08-28,57.2
T4_C1689,T4,T4_P105,2021-12-03,35.14
T4_C1689,T4,T4_P175,2021-11-01,92.86
T4_C1689,T4,T4_P10,2021-10-13,23.89
T4_C1689,T4,T4_P254,2021-08-09,26.57
T4_C1689,T4,T4_P177,2021-09-02,48.84
T4_C1689,T4,T4_P96,2020-07-27,57.69
T4_C1689,T4,T4_P242,2020-02-28,83.96
T4_C1689,T4,T4_P81,2021-04-19,36.05
T4_C1690,T4,T4_P255,2020-02-02,15.22
T4_C1690,T4,T4_P251,2022-09-23,66.05
T4_C1690,T4,T4_P174,2020-05-03,67.98
T4_C1690,T4,T4_P65,2022-08-04,72.92
T4_C1690,T4,T4_P202,2021-12-25,8.78
T4_C1690,T4,T4_P245,2021-01-22,36.48
T4_C1691,T4,T4_P110,2020-07-15,8.49
T4_C1691,T4,T4_P139,2021-11-08,76.45
T4_C1691,T4,T4_P109,2021-11-27,0.05
T4_C1691,T4,T4_P105,2020-03-18,66.8
T4_C1691,T4,T4_P175,2022-08-20,30.58
T4_C1691,T4,T4_P10,2022-07-03,1.17
T4_C1691,T4,T4_P254,2020-01-02,46.7
T4_C1691,T4,T4_P177,2020-05-27,8.36
T4_C1691,T4,T4_P96,2021-11-08,41.97
T4_C1691,T4,T4_P242,2021-11-17,58.19
T4_C1691,T4,T4_P81,2021-02-05,37.87
T4_C1692,T4,T4_P71,2020-09-10,65.73
T4_C1692,T4,T4_P209,2020-02-16,55.91
T4_C1692,T4,T4_P64,2021-07-26,71.5
T4_C1692,T4,T4_P186,2020-11-17,37.05
T4_C1692,T4,T4_P36,2022-08-03,51.4
T4_C1692,T4,T4_P89,2022-07-19,15.76
T4_C1692,T4,T4_P96,2022-06-13,35.66
T4_C1692,T4,T4_P185,2021-09-15,7.36
T4_C1692,T4,T4_P50,2021-06-06,48.51
T4_C1692,T4,T4_P266,2021-07-30,62.58
T4_C1692,T4,T4_P42,2022-08-14,20.9
T4_C1692,T4,T4_P249,2020-10-31,85.92
T4_C1692,T4,T4_P200,2021-04-11,15.87
T4_C1692,T4,T4_P258,2022-07-21,7.44
T4_C1692,T4,T4_P128,2020-07-12,50.3
T4_C1693,T4,T4_P255,2021-07-17,52.66
T4_C1693,T4,T4_P251,2020-11-05,35.05
T4_C1693,T4,T4_P174,2021-11-18,69.94
T4_C1693,T4,T4_P257,2020-04-20,74.67
T4_C1693,T4,T4_P199,2022-05-23,20.42
T4_C1693,T4,T4_P65,2020-04-20,41.26
T4_C1693,T4,T4_P202,2021-09-17,54.87
T4_C1693,T4,T4_P136,2020-12-08,95.28
T4_C1693,T4,T4_P45,2021-04-08,90.37
T4_C1693,T4,T4_P50,2022-04-10,82.4
T4_C1693,T4,T4_P245,2021-11-04,63.35
T4_C1693,T4,T4_P283,2022-03-26,98.48
T4_C1694,T4,T4_P255,2022-02-19,6.67
T4_C1694,T4,T4_P251,2020-08-30,39.49
T4_C1694,T4,T4_P174,2020-01-21,38.95
T4_C1694,T4,T4_P257,2020-10-12,14.91
T4_C1694,T4,T4_P199,2020-04-02,34.52
T4_C1694,T4,T4_P65,2020-12-25,36.19
T4_C1694,T4,T4_P202,2020-04-01,63.41
T4_C1694,T4,T4_P136,2021-09-15,0.5
T4_C1694,T4,T4_P50,2020-12-22,81.1
T4_C1694,T4,T4_P245,2020-06-16,65.67
T4_C1695,T4,T4_P110,2022-01-02,57.31
T4_C1695,T4,T4_P139,2020-11-16,32.65
T4_C1695,T4,T4_P109,2021-03-03,53.48
T4_C1695,T4,T4_P105,2020-09-09,30.84
T4_C1695,T4,T4_P175,2021-10-28,96.25
T4_C1695,T4,T4_P10,2020-03-15,22.7
T4_C1695,T4,T4_P254,2020-05-23,31.11
T4_C1695,T4,T4_P177,2022-01-08,6.81
T4_C1695,T4,T4_P96,2022-09-12,43.13
T4_C1695,T4,T4_P242,2021-02-04,47.52
T4_C1695,T4,T4_P81,2020-11-15,83.39
T4_C1695,T4,T4_P14,2022-04-29,99.01
T4_C1696,T4,T4_P287,2022-08-31,96.39
T4_C1696,T4,T4_P86,2022-08-18,86.3
T4_C1696,T4,T4_P136,2021-09-14,21.42
T4_C1696,T4,T4_P96,2021-10-25,79.56
T4_C1696,T4,T4_P30,2022-01-16,64.37
T4_C1696,T4,T4_P73,2020-09-12,13.35
T4_C1696,T4,T4_P122,2020-10-20,84.84
T4_C1696,T4,T4_P42,2020-07-29,82.01
T4_C1696,T4,T4_P35,2022-07-16,89.48
T4_C1697,T4,T4_P35,2022-03-12,50.02
T4_C1697,T4,T4_P73,2022-01-09,81.97
T4_C1697,T4,T4_P122,2020-11-10,77.92
T4_C1698,T4,T4_P71,2022-09-08,46.32
T4_C1698,T4,T4_P209,2021-05-21,15.19
T4_C1698,T4,T4_P64,2021-11-01,5.2
T4_C1698,T4,T4_P186,2022-06-15,26.09
T4_C1698,T4,T4_P96,2021-03-23,28.04
T4_C1698,T4,T4_P266,2020-01-28,93.22
T4_C1698,T4,T4_P42,2021-03-04,57.32
T4_C1698,T4,T4_P258,2020-12-03,96.99
T4_C1698,T4,T4_P128,2021-08-27,49.19
T4_C1699,T4,T4_P71,2022-01-03,42.35
T4_C1699,T4,T4_P209,2020-07-27,15.34
T4_C1699,T4,T4_P64,2022-02-13,16.04
T4_C1699,T4,T4_P42,2021-03-15,50.89
T4_C1699,T4,T4_P128,2020-03-14,74.32
T4_C1700,T4,T4_P135,2021-05-09,12.44
T4_C1700,T4,T4_P169,2020-04-11,89.18
T4_C1700,T4,T4_P166,2020-04-12,69.44
T4_C1700,T4,T4_P55,2020-10-11,7.13
T4_C1700,T4,T4_P263,2022-03-12,41.74
T4_C1700,T4,T4_P248,2021-09-03,51.62
T4_C1700,T4,T4_P81,2021-12-11,53.12
T4_C1700,T4,T4_P77,2021-06-29,39.49
T4_C1700,T4,T4_P99,2022-04-27,44.45
T4_C1701,T4,T4_P48,2021-04-08,39.58
T4_C1701,T4,T4_P287,2020-02-25,7.08
T4_C1701,T4,T4_P145,2021-01-05,61.56
T4_C1701,T4,T4_P86,2021-03-26,83.06
T4_C1701,T4,T4_P210,2021-03-08,35.77
T4_C1701,T4,T4_P136,2020-05-22,94.95
T4_C1701,T4,T4_P96,2020-08-30,10.48
T4_C1701,T4,T4_P30,2021-12-03,15.93
T4_C1701,T4,T4_P280,2022-03-26,8.13
T4_C1701,T4,T4_P73,2021-06-07,0.47
T4_C1701,T4,T4_P122,2021-12-31,87.22
T4_C1701,T4,T4_P42,2020-10-14,2.75
T4_C1701,T4,T4_P35,2020-02-06,51.16
T4_C1702,T4,T4_P255,2021-07-02,57.3
T4_C1702,T4,T4_P251,2021-01-15,17.07
T4_C1702,T4,T4_P174,2021-09-17,65.35
T4_C1702,T4,T4_P257,2022-04-20,50.6
T4_C1702,T4,T4_P65,2020-05-05,33.72
T4_C1702,T4,T4_P202,2020-03-03,3.46
T4_C1702,T4,T4_P50,2021-01-16,32.69
T4_C1702,T4,T4_P245,2021-05-14,39.83
T4_C1703,T4,T4_P12,2021-08-30,77.84
T4_C1703,T4,T4_P278,2022-06-18,8.79
T4_C1703,T4,T4_P220,2021-05-29,30.09
T4_C1703,T4,T4_P147,2021-12-25,39.26
T4_C1703,T4,T4_P190,2020-06-16,25.22
T4_C1703,T4,T4_P69,2021-01-06,61.66
T4_C1703,T4,T4_P174,2020-08-27,27.01
T4_C1703,T4,T4_P96,2022-07-02,95.99
T4_C1703,T4,T4_P286,2020-12-24,60.26
T4_C1703,T4,T4_P88,2020-12-10,49.59
T4_C1703,T4,T4_P200,2022-01-26,26.15
T4_C1703,T4,T4_P36,2020-11-15,73.01
T4_C1703,T4,T4_P6,2022-02-15,71.46
T4_C1704,T4,T4_P71,2021-02-21,17.9
T4_C1704,T4,T4_P114,2022-04-12,5.14
T4_C1704,T4,T4_P213,2022-07-22,48.14
T4_C1704,T4,T4_P30,2022-07-10,4.18
T4_C1704,T4,T4_P242,2021-12-18,44.35
T4_C1704,T4,T4_P122,2021-04-04,1.98
T4_C1704,T4,T4_P50,2020-05-03,50.96
T4_C1704,T4,T4_P244,2020-07-26,3.28
T4_C1704,T4,T4_P31,2021-02-03,15.1
T4_C1705,T4,T4_P78,2021-07-06,50.16
T4_C1705,T4,T4_P209,2021-09-06,43.66
T4_C1705,T4,T4_P231,2022-07-14,4.41
T4_C1705,T4,T4_P64,2022-02-07,30.95
T4_C1705,T4,T4_P30,2021-11-29,35.68
T4_C1705,T4,T4_P227,2021-02-02,75.24
T4_C1705,T4,T4_P159,2021-09-24,57.6
T4_C1706,T4,T4_P255,2021-10-29,26.38
T4_C1706,T4,T4_P251,2022-03-05,44.87
T4_C1706,T4,T4_P174,2020-03-05,3.52
T4_C1706,T4,T4_P65,2021-08-25,17.34
T4_C1706,T4,T4_P202,2021-02-27,94.17
T4_C1706,T4,T4_P245,2022-04-29,20.39
T4_C1707,T4,T4_P35,2021-05-13,17.47
T4_C1707,T4,T4_P30,2021-12-09,90.02
T4_C1707,T4,T4_P73,2021-05-23,35.83
T4_C1707,T4,T4_P122,2021-07-29,71.74
T4_C1708,T4,T4_P48,2020-02-29,13.06
T4_C1708,T4,T4_P287,2020-03-11,62.57
T4_C1708,T4,T4_P145,2022-07-20,19.74
T4_C1708,T4,T4_P86,2021-01-11,87.29
T4_C1708,T4,T4_P210,2021-01-09,48.72
T4_C1708,T4,T4_P136,2021-07-01,53.95
T4_C1708,T4,T4_P96,2021-11-20,29.55
T4_C1708,T4,T4_P30,2021-04-03,2.38
T4_C1708,T4,T4_P280,2020-03-01,80.38
T4_C1708,T4,T4_P73,2020-10-14,54.25
T4_C1708,T4,T4_P122,2021-07-10,46.47
T4_C1708,T4,T4_P42,2021-09-16,61.75
T4_C1708,T4,T4_P35,2020-09-10,68.19
T4_C1709,T4,T4_P48,2020-08-07,6.2
T4_C1709,T4,T4_P287,2021-03-10,84.12
T4_C1709,T4,T4_P145,2021-01-04,27.18
T4_C1709,T4,T4_P86,2021-04-15,3.44
T4_C1709,T4,T4_P210,2022-07-18,17.79
T4_C1709,T4,T4_P136,2021-05-07,94.11
T4_C1709,T4,T4_P96,2022-08-15,66.93
T4_C1709,T4,T4_P30,2021-08-28,85.58
T4_C1709,T4,T4_P280,2020-08-21,88.43
T4_C1709,T4,T4_P73,2020-03-15,63.39
T4_C1709,T4,T4_P122,2020-04-17,21.31
T4_C1709,T4,T4_P54,2020-05-22,19.55
T4_C1709,T4,T4_P42,2020-03-29,81.56
T4_C1709,T4,T4_P35,2020-01-18,25.86
T4_C1710,T4,T4_P278,2021-06-05,33.61
T4_C1710,T4,T4_P220,2020-01-24,72.19
T4_C1710,T4,T4_P69,2022-07-25,34.99
T4_C1710,T4,T4_P174,2021-01-20,86.5
T4_C1710,T4,T4_P286,2020-07-21,5.6
T4_C1710,T4,T4_P88,2021-06-07,52.34
T4_C1710,T4,T4_P6,2021-05-08,43.16
T4_C1711,T4,T4_P81,2021-10-30,20.0
T4_C1711,T4,T4_P169,2020-09-01,66.72
T4_C1711,T4,T4_P166,2021-06-24,33.69
T4_C1712,T4,T4_P109,2020-12-09,80.26
T4_C1712,T4,T4_P175,2022-09-18,23.98
T4_C1712,T4,T4_P254,2021-01-30,23.79
T4_C1712,T4,T4_P242,2020-04-19,54.52
T4_C1712,T4,T4_P81,2021-05-16,5.3
T4_C1713,T4,T4_P39,2020-07-23,24.65
T4_C1713,T4,T4_P135,2022-01-04,81.94
T4_C1713,T4,T4_P59,2022-06-10,76.51
T4_C1713,T4,T4_P169,2021-05-06,4.2
T4_C1713,T4,T4_P166,2021-08-01,46.0
T4_C1713,T4,T4_P55,2021-04-18,29.74
T4_C1713,T4,T4_P263,2022-02-26,27.17
T4_C1713,T4,T4_P182,2021-09-12,26.95
T4_C1713,T4,T4_P289,2021-03-16,21.09
T4_C1713,T4,T4_P248,2020-03-22,50.57
T4_C1713,T4,T4_P158,2021-06-17,50.13
T4_C1713,T4,T4_P81,2020-12-18,48.34
T4_C1713,T4,T4_P77,2020-11-13,14.77
T4_C1713,T4,T4_P99,2022-04-04,23.4
T4_C1713,T4,T4_P43,2020-03-11,20.1
T4_C1714,T4,T4_P39,2022-06-02,5.23
T4_C1714,T4,T4_P135,2021-08-06,46.92
T4_C1714,T4,T4_P59,2020-01-08,4.48
T4_C1714,T4,T4_P169,2021-09-23,36.69
T4_C1714,T4,T4_P166,2021-05-05,43.03
T4_C1714,T4,T4_P55,2021-12-30,7.51
T4_C1714,T4,T4_P263,2021-07-16,32.38
T4_C1714,T4,T4_P182,2021-12-25,67.48
T4_C1714,T4,T4_P289,2022-09-05,32.39
T4_C1714,T4,T4_P248,2021-12-02,53.43
T4_C1714,T4,T4_P158,2021-01-05,92.77
T4_C1714,T4,T4_P81,2020-07-20,11.0
T4_C1714,T4,T4_P77,2020-01-30,59.58
T4_C1714,T4,T4_P99,2020-05-28,63.03
T4_C1715,T4,T4_P109,2021-09-08,55.88
T4_C1715,T4,T4_P175,2021-09-20,2.79
T4_C1715,T4,T4_P254,2022-04-17,69.28
T4_C1715,T4,T4_P242,2022-07-30,75.22
T4_C1715,T4,T4_P81,2020-09-22,5.25
T4_C1716,T4,T4_P12,2022-02-04,53.46
T4_C1716,T4,T4_P278,2021-03-03,45.22
T4_C1716,T4,T4_P220,2020-12-30,87.16
T4_C1716,T4,T4_P69,2022-04-07,85.88
T4_C1716,T4,T4_P174,2022-07-11,13.1
T4_C1716,T4,T4_P96,2021-09-17,11.31
T4_C1716,T4,T4_P286,2021-12-11,95.76
T4_C1716,T4,T4_P88,2022-04-21,96.2
T4_C1716,T4,T4_P6,2021-07-08,67.95
T4_C1717,T4,T4_P110,2021-05-17,26.01
T4_C1717,T4,T4_P139,2022-04-11,52.52
T4_C1717,T4,T4_P109,2022-01-29,64.17
T4_C1717,T4,T4_P105,2021-08-02,60.89
T4_C1717,T4,T4_P175,2022-01-23,55.52
T4_C1717,T4,T4_P10,2020-01-23,41.83
T4_C1717,T4,T4_P254,2021-10-08,79.58
T4_C1717,T4,T4_P177,2022-07-29,22.36
T4_C1717,T4,T4_P96,2021-01-20,96.69
T4_C1717,T4,T4_P242,2020-05-14,50.75
T4_C1717,T4,T4_P81,2021-09-10,85.51
T4_C1717,T4,T4_P14,2021-04-29,28.39
T4_C1718,T4,T4_P255,2020-09-30,13.58
T4_C1718,T4,T4_P82,2020-02-09,69.37
T4_C1718,T4,T4_P27,2022-03-29,98.97
T4_C1718,T4,T4_P53,2022-06-22,69.05
T4_C1718,T4,T4_P41,2021-03-13,38.29
T4_C1718,T4,T4_P212,2020-07-18,27.66
T4_C1718,T4,T4_P179,2021-09-20,95.27
T4_C1718,T4,T4_P111,2021-06-25,89.98
T4_C1718,T4,T4_P264,2021-03-19,90.34
T4_C1719,T4,T4_P78,2021-06-10,49.47
T4_C1719,T4,T4_P60,2020-04-05,30.24
T4_C1719,T4,T4_P209,2020-02-11,84.96
T4_C1719,T4,T4_P139,2022-03-02,78.33
T4_C1719,T4,T4_P231,2021-04-18,76.15
T4_C1719,T4,T4_P64,2022-05-08,63.12
T4_C1719,T4,T4_P24,2021-08-24,11.82
T4_C1719,T4,T4_P140,2021-10-25,28.13
T4_C1719,T4,T4_P30,2021-07-18,28.06
T4_C1719,T4,T4_P227,2021-08-15,76.79
T4_C1719,T4,T4_P280,2021-02-13,27.35
T4_C1719,T4,T4_P159,2022-09-06,34.73
T4_C1719,T4,T4_P200,2021-06-04,38.67
T4_C1719,T4,T4_P258,2020-06-16,88.69
T4_C1720,T4,T4_P59,2021-07-30,38.88
T4_C1720,T4,T4_P67,2022-09-27,53.88
T4_C1720,T4,T4_P11,2020-05-31,61.22
T4_C1720,T4,T4_P181,2021-05-19,24.73
T4_C1720,T4,T4_P41,2022-01-14,64.56
T4_C1720,T4,T4_P188,2020-09-19,68.84
T4_C1720,T4,T4_P248,2022-05-25,56.41
T4_C1720,T4,T4_P153,2021-02-08,43.43
T4_C1720,T4,T4_P183,2021-08-15,53.93
T4_C1720,T4,T4_P91,2021-03-31,7.93
T4_C1720,T4,T4_P158,2022-08-28,24.64
T4_C1720,T4,T4_P221,2021-08-18,28.99
T4_C1720,T4,T4_P281,2020-08-15,21.8
T4_C1720,T4,T4_P60,2022-06-17,41.96
T4_C1720,T4,T4_P232,2020-04-06,60.85
T4_C1721,T4,T4_P48,2020-10-17,79.79
T4_C1721,T4,T4_P287,2021-10-15,8.95
T4_C1721,T4,T4_P145,2021-01-20,58.66
T4_C1721,T4,T4_P86,2022-03-26,20.06
T4_C1721,T4,T4_P210,2021-10-06,15.27
T4_C1721,T4,T4_P136,2021-01-24,87.89
T4_C1721,T4,T4_P96,2021-11-05,80.33
T4_C1721,T4,T4_P30,2020-10-25,3.24
T4_C1721,T4,T4_P280,2020-09-24,83.77
T4_C1721,T4,T4_P73,2020-05-03,27.83
T4_C1721,T4,T4_P122,2022-03-21,7.14
T4_C1721,T4,T4_P54,2020-07-24,83.26
T4_C1721,T4,T4_P42,2020-08-23,68.5
